country_name,metric_name,value,value_type
Jersey,Fisheries (subgoal) - Score (2024/2015 % Change),-8.08%,Percentage
Jersey,Fisheries (subgoal) - Score 2015,63.35%,Percentage
Jersey,Fisheries (subgoal) - Score 2024,58.23%,Percentage
Jersey,Index - Score (2024/2015 % Change),-0.08%,Percentage
Jersey,Index - Score 2015,72.54%,Percentage
Jersey,Index - Score 2024,72.48%,Percentage
Jersey,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
Jersey,Livelihoods & economies - Score 2015,83.65%,Percentage
Jersey,Livelihoods & economies - Score 2024,83.65%,Percentage
Jersey,Mariculture (subgoal) - Score (2024/2015 % Change),-0.01%,Percentage
Jersey,Mariculture (subgoal) - Score 2015,87.02%,Percentage
Jersey,Mariculture (subgoal) - Score 2024,87.01%,Percentage
Réunion,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Réunion,Carbon storage - Score 2015,100.00%,Percentage
Réunion,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Réunion,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Réunion,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Réunion,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Réunion,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Réunion,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Réunion,Indian Ocean Tuna Commission (IOTC),No,Bool
Réunion,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Réunion,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Réunion,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Réunion,North Pacific Fisheries Commission (NPFC),No,Bool
Réunion,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Réunion,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Réunion,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Réunion,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Réunion,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Réunion,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Réunion,Artisanal opportunities - Score (2024/2015 % Change),-8.37%,Percentage
Réunion,Artisanal opportunities - Score 2015,82.34%,Percentage
Réunion,Artisanal opportunities - Score 2024,75.45%,Percentage
Réunion,Biodiversity - Score (2024/2015 % Change),-7.17%,Percentage
Réunion,Biodiversity - Score 2015,86.44%,Percentage
Réunion,Biodiversity - Score 2024,80.24%,Percentage
Réunion,Carbon storage - Score (2024/2015 % Change),0.00%,Percentage
Réunion,Carbon storage - Score 2024,100.00%,Percentage
Réunion,Fisheries (subgoal) - Score (2024/2015 % Change),-2.05%,Percentage
Réunion,Fisheries (subgoal) - Score 2015,60.06%,Percentage
Réunion,Fisheries (subgoal) - Score 2024,58.83%,Percentage
Réunion,Index - Score (2024/2015 % Change),-4.95%,Percentage
Réunion,Index - Score 2015,74.17%,Percentage
Réunion,Index - Score 2024,70.50%,Percentage
Réunion,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
Réunion,Livelihoods & economies - Score 2015,67.54%,Percentage
Réunion,Livelihoods & economies - Score 2024,67.54%,Percentage
Réunion,Mariculture (subgoal) - Score (2024/2015 % Change),-100.00%,Percentage
Réunion,Mariculture (subgoal) - Score 2015,1.35%,Percentage
Réunion,Mariculture (subgoal) - Score 2024,0.00%,Percentage
Tajikistan,"Molluscs, Other (2019/2010 CAGR)",-100.00%,Percentage
Tajikistan,Is the country a distant-water fishing nation?,No,Bool
Tajikistan,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Tajikistan,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Tajikistan,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Tajikistan,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Tajikistan,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Tajikistan,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Tajikistan,Indian Ocean Tuna Commission (IOTC),No,Bool
Tajikistan,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Tajikistan,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Tajikistan,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Tajikistan,North Pacific Fisheries Commission (NPFC),No,Bool
Tajikistan,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Tajikistan,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Tajikistan,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Tajikistan,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Tajikistan,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Tajikistan,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Tajikistan,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Tajikistan,"Aquatic Animals, Others (kg/capita/yr)",0,Number
Tajikistan,Cephalopods (kg/capita/yr),0,Number
Tajikistan,Crustaceans (kg/capita/yr),0,Number
Tajikistan,Demersal Fish (kg/capita/yr),0,Number
Tajikistan,"Fish, Seafood (kg/capita/yr)",0,Number
Tajikistan,Freshwater Fish (kg/capita/yr),0,Number
Tajikistan,"Marine Fish, Other (kg/capita/yr)",0,Number
Tajikistan,"Molluscs, Other (kg/capita/yr)",0,Number
Tajikistan,Pelagic Fish (kg/capita/yr),0,Number
Tajikistan,"Aquatic Animals, Others (1000 tonnes)",0,Number
Tajikistan,Cephalopods (1000 tonnes),0,Number
Tajikistan,Crustaceans (1000 tonnes),0,Number
Tajikistan,Demersal Fish (1000 tonnes),2,Number
Tajikistan,"Fish, Seafood (1000 tonnes)",2,Number
Tajikistan,Freshwater Fish (1000 tonnes),2,Number
Tajikistan,"Marine Fish, Other (1000 tonnes)",0,Number
Tajikistan,"Molluscs, Other (1000 tonnes)",0,Number
Tajikistan,Pelagic Fish (1000 tonnes),5,Number
Tajikistan,Crustaceans (2019/2010 CAGR),-9.68%,Percentage
Tajikistan,Demersal Fish (2019/2010 CAGR),48.16%,Percentage
Tajikistan,"Fish, Seafood (2019/2010 CAGR)",3.01%,Percentage
Tajikistan,Freshwater Fish (2019/2010 CAGR),3.01%,Percentage
Tajikistan,"Marine Fish, Other (2019/2010 CAGR)",-16.83%,Percentage
Tajikistan,Pelagic Fish (2019/2010 CAGR),11.00%,Percentage
Tajikistan,1st largest destination of seafood exports,Algeria,String
Tajikistan,2nd largest destination of seafood exports,Poland,String
Tajikistan,3rd largest destination of seafood exports,Saudi Arabia,String
Tajikistan,1st largest source of seafood imports,Russian Federation,String
Tajikistan,2nd largest source of seafood imports,Uruguay,String
Tajikistan,3rd largest source of seafood imports,Viet Nam,String
San Marino,2nd largest source of seafood imports,Spain,String
San Marino,2nd largest destination of seafood exports,Ghana,String
San Marino,Is the country a distant-water fishing nation?,No,Bool
San Marino,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
San Marino,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
San Marino,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
San Marino,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
San Marino,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
San Marino,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
San Marino,Indian Ocean Tuna Commission (IOTC),No,Bool
San Marino,Inter-American Tropical Tuna Commission (IATTC),No,Bool
San Marino,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
San Marino,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
San Marino,North Pacific Fisheries Commission (NPFC),No,Bool
San Marino,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
San Marino,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
San Marino,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
San Marino,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
San Marino,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
San Marino,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
San Marino,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
San Marino,1st largest destination of seafood exports,Portugal,String
San Marino,3rd largest destination of seafood exports,China,String
San Marino,1st largest source of seafood imports,Norway,String
San Marino,3rd largest source of seafood imports,United States of America,String
Hungary,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Hungary,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Hungary,Is the country a distant-water fishing nation?,No,Bool
Hungary,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Hungary,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Hungary,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Hungary,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Hungary,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Hungary,Indian Ocean Tuna Commission (IOTC),No,Bool
Hungary,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Hungary,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Hungary,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Hungary,North Pacific Fisheries Commission (NPFC),No,Bool
Hungary,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Hungary,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Hungary,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Hungary,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Hungary,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Hungary,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Hungary,"Aquatic Animals, Others (kg/capita/yr)",0,Number
Hungary,Cephalopods (kg/capita/yr),0,Number
Hungary,Crustaceans (kg/capita/yr),0,Number
Hungary,Demersal Fish (kg/capita/yr),1,Number
Hungary,"Fish, Seafood (kg/capita/yr)",6,Number
Hungary,Freshwater Fish (kg/capita/yr),3,Number
Hungary,"Marine Fish, Other (kg/capita/yr)",0,Number
Hungary,"Molluscs, Other (kg/capita/yr)",0,Number
Hungary,Pelagic Fish (kg/capita/yr),1,Number
Hungary,"Aquatic Animals, Others (1000 tonnes)",0,Number
Hungary,Cephalopods (1000 tonnes),1,Number
Hungary,Crustaceans (1000 tonnes),0,Number
Hungary,Demersal Fish (1000 tonnes),13,Number
Hungary,"Fish, Seafood (1000 tonnes)",24,Number
Hungary,Freshwater Fish (1000 tonnes),24,Number
Hungary,"Marine Fish, Other (1000 tonnes)",2,Number
Hungary,"Molluscs, Other (1000 tonnes)",1,Number
Hungary,Pelagic Fish (1000 tonnes),25,Number
Hungary,"Aquatic Animals, Others (2019/2010 CAGR)",-16.64%,Percentage
Hungary,Cephalopods (2019/2010 CAGR),21.57%,Percentage
Hungary,Crustaceans (2019/2010 CAGR),6.73%,Percentage
Hungary,Demersal Fish (2019/2010 CAGR),4.97%,Percentage
Hungary,"Fish, Seafood (2019/2010 CAGR)",1.72%,Percentage
Hungary,Freshwater Fish (2019/2010 CAGR),1.72%,Percentage
Hungary,"Marine Fish, Other (2019/2010 CAGR)",-6.19%,Percentage
Hungary,"Molluscs, Other (2019/2010 CAGR)",-0.95%,Percentage
Hungary,Pelagic Fish (2019/2010 CAGR),-1.28%,Percentage
Hungary,1st largest destination of seafood exports,Romania,String
Hungary,2nd largest destination of seafood exports,France,String
Hungary,3rd largest destination of seafood exports,Germany,String
Hungary,1st largest source of seafood imports,Poland,String
Hungary,2nd largest source of seafood imports,Germany,String
Hungary,3rd largest source of seafood imports,Italy,String
Kyrgyzstan,"Fish, Seafood (2019/2010 CAGR)",21.48%,Percentage
Kyrgyzstan,Is the country a distant-water fishing nation?,No,Bool
Kyrgyzstan,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Kyrgyzstan,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Kyrgyzstan,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Kyrgyzstan,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Kyrgyzstan,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Kyrgyzstan,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Kyrgyzstan,Indian Ocean Tuna Commission (IOTC),No,Bool
Kyrgyzstan,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Kyrgyzstan,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Kyrgyzstan,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Kyrgyzstan,North Pacific Fisheries Commission (NPFC),No,Bool
Kyrgyzstan,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Kyrgyzstan,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Kyrgyzstan,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Kyrgyzstan,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Kyrgyzstan,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Kyrgyzstan,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Kyrgyzstan,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Kyrgyzstan,Cephalopods (kg/capita/yr),0,Number
Kyrgyzstan,Crustaceans (kg/capita/yr),0,Number
Kyrgyzstan,Demersal Fish (kg/capita/yr),0,Number
Kyrgyzstan,"Fish, Seafood (kg/capita/yr)",1,Number
Kyrgyzstan,Freshwater Fish (kg/capita/yr),1,Number
Kyrgyzstan,"Marine Fish, Other (kg/capita/yr)",0,Number
Kyrgyzstan,"Molluscs, Other (kg/capita/yr)",0,Number
Kyrgyzstan,Pelagic Fish (kg/capita/yr),0,Number
Kyrgyzstan,Crustaceans (1000 tonnes),0,Number
Kyrgyzstan,Demersal Fish (1000 tonnes),1,Number
Kyrgyzstan,"Fish, Seafood (1000 tonnes)",2,Number
Kyrgyzstan,Freshwater Fish (1000 tonnes),2,Number
Kyrgyzstan,"Marine Fish, Other (1000 tonnes)",0,Number
Kyrgyzstan,"Molluscs, Other (1000 tonnes)",0,Number
Kyrgyzstan,Pelagic Fish (1000 tonnes),4,Number
Kyrgyzstan,Cephalopods (1000 tonnes),0,Number
Kyrgyzstan,Demersal Fish (2019/2010 CAGR),20.00%,Percentage
Kyrgyzstan,Freshwater Fish (2019/2010 CAGR),21.48%,Percentage
Kyrgyzstan,"Marine Fish, Other (2019/2010 CAGR)",-14.62%,Percentage
Kyrgyzstan,"Molluscs, Other (2019/2010 CAGR)",-9.68%,Percentage
Kyrgyzstan,Pelagic Fish (2019/2010 CAGR),-9.83%,Percentage
Kyrgyzstan,Cephalopods (2019/2010 CAGR),-100.00%,Percentage
Kyrgyzstan,Crustaceans (2019/2010 CAGR),-100.00%,Percentage
Kyrgyzstan,1st largest destination of seafood exports,Russian Federation,String
Kyrgyzstan,2nd largest destination of seafood exports,Lithuania,String
Kyrgyzstan,3rd largest destination of seafood exports,Kazakhstan,String
Kyrgyzstan,1st largest source of seafood imports,Russian Federation,String
Kyrgyzstan,2nd largest source of seafood imports,Norway,String
Kyrgyzstan,3rd largest source of seafood imports,China,String
Saint-Barthélemy,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Saint-Barthélemy,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Saint-Barthélemy,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Saint-Barthélemy,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Saint-Barthélemy,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Saint-Barthélemy,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Saint-Barthélemy,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Saint-Barthélemy,Indian Ocean Tuna Commission (IOTC),No,Bool
Saint-Barthélemy,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Saint-Barthélemy,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Saint-Barthélemy,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Saint-Barthélemy,North Pacific Fisheries Commission (NPFC),No,Bool
Saint-Barthélemy,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Saint-Barthélemy,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Saint-Barthélemy,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
